symbol,ts_ms,ts_utc,sum_open_interest,sum_open_interest_value
FFUSDT,,2026-05-31T09:00:00+00:00,386268164.00000000,38850894.42461804
FFUSDT,,2026-05-31T10:00:00+00:00,386160932.00000000,38874821.02444000
FFUSDT,,2026-05-31T11:00:00+00:00,385974699.00000000,38952566.62308000
FFUSDT,,2026-05-31T12:00:00+00:00,385888789.00000000,38851283.27652000
FFUSDT,,2026-05-31T13:00:00+00:00,385606770.00000000,39055537.73614410
FFUSDT,,2026-05-31T14:00:00+00:00,385721236.00000000,39179356.82741008
FFUSDT,,2026-05-31T15:00:00+00:00,385232535.00000000,39363060.42630000
FFUSDT,,2026-05-31T16:00:00+00:00,384970631.00000000,39532299.17294103
FFUSDT,,2026-05-31T17:00:00+00:00,384888420.00000000,39185490.04020000
FFUSDT,,2026-05-31T18:00:00+00:00,384867774.00000000,39233420.88156000
FFUSDT,,2026-05-31T19:00:00+00:00,384617569.00000000,38730989.19830000
FFUSDT,,2026-05-31T20:00:00+00:00,384666933.00000000,38590271.39889558
FFUSDT,,2026-05-31T21:00:00+00:00,384679036.00000000,38875663.37816000
FFUSDT,,2026-05-31T22:00:00+00:00,384818493.00000000,39245714.00860500
FFUSDT,,2026-05-31T23:00:00+00:00,385072902.00000000,38876960.18592000
FFUSDT,,2026-06-01T00:00:00+00:00,385051517.00000000,38914303.59144903
FFUSDT,,2026-06-01T01:00:00+00:00,385139246.00000000,39186373.87212354
FFUSDT,,2026-06-01T02:00:00+00:00,384688104.00000000,42614671.03442880
FFUSDT,,2026-06-01T03:00:00+00:00,384563018.00000000,44528551.85422000
FFUSDT,,2026-06-01T04:00:00+00:00,384497661.00000000,43152172.49403000
FFUSDT,,2026-06-01T05:00:00+00:00,387764442.00000000,45542871.67058928
FFUSDT,,2026-06-01T06:00:00+00:00,387481265.00000000,45112723.26713340
FFUSDT,,2026-06-01T07:00:00+00:00,385884501.00000000,44666130.99075000
FFUSDT,,2026-06-01T08:00:00+00:00,385300028.00000000,43404048.15420000
FFUSDT,,2026-06-01T09:00:00+00:00,384380197.00000000,44261379.68455000
FFUSDT,,2026-06-01T10:00:00+00:00,383331618.00000000,44526884.58431298
FFUSDT,,2026-06-01T11:00:00+00:00,382000320.00000000,44318951.32579200
FFUSDT,,2026-06-01T12:00:00+00:00,381207146.00000000,42767629.70974000
FFUSDT,,2026-06-01T13:00:00+00:00,380791393.00000000,42774297.17569000
FFUSDT,,2026-06-01T14:00:00+00:00,380498162.00000000,43586102.50691620
FFUSDT,,2026-06-01T15:00:00+00:00,380252771.00000000,42873499.93025000
FFUSDT,,2026-06-01T16:00:00+00:00,379518401.00000000,42686241.06805876
FFUSDT,,2026-06-01T17:00:00+00:00,379449447.00000000,42836048.07183000
FFUSDT,,2026-06-01T18:00:00+00:00,379517779.00000000,42539335.68006294
FFUSDT,,2026-06-01T19:00:00+00:00,379595450.00000000,42170583.32862050
FFUSDT,,2026-06-01T20:00:00+00:00,379359689.00000000,42325885.07873599
FFUSDT,,2026-06-01T21:00:00+00:00,379574410.00000000,42283367.04439980
FFUSDT,,2026-06-01T22:00:00+00:00,379320266.00000000,41903509.78502000
FFUSDT,,2026-06-01T23:00:00+00:00,379085654.00000000,42072070.71959508
FFUSDT,,2026-06-02T00:00:00+00:00,379560076.00000000,41823724.77444000
