symbol,ts_ms,ts_utc,sum_open_interest,sum_open_interest_value
HOMEUSDT,,2026-05-26T18:00:00+00:00,401353896.00000000,9505264.31896800
HOMEUSDT,,2026-05-26T19:00:00+00:00,400600708.00000000,9587296.32406840
HOMEUSDT,,2026-05-26T20:00:00+00:00,399768097.00000000,9534069.34535300
HOMEUSDT,,2026-05-26T21:00:00+00:00,401277609.00000000,9763485.50457900
HOMEUSDT,,2026-05-26T22:00:00+00:00,402387787.00000000,9556653.60695982
HOMEUSDT,,2026-05-26T23:00:00+00:00,404075420.00000000,9554040.04556400
HOMEUSDT,,2026-05-27T00:00:00+00:00,406214647.00000000,9621067.98765443
HOMEUSDT,,2026-05-27T01:00:00+00:00,404761582.00000000,9656903.01375150
HOMEUSDT,,2026-05-27T02:00:00+00:00,405638081.00000000,9838346.01657400
HOMEUSDT,,2026-05-27T03:00:00+00:00,405303896.00000000,9945752.30394400
HOMEUSDT,,2026-05-27T04:00:00+00:00,403947255.00000000,9777947.25453000
HOMEUSDT,,2026-05-27T05:00:00+00:00,404850094.00000000,9911786.95986534
HOMEUSDT,,2026-05-27T06:00:00+00:00,404696306.00000000,9950672.77192800
HOMEUSDT,,2026-05-27T07:00:00+00:00,402766839.00000000,9856107.31716900
HOMEUSDT,,2026-05-27T08:00:00+00:00,405016701.00000000,10031931.57007518
HOMEUSDT,,2026-05-27T09:00:00+00:00,406882042.00000000,10186698.80351200
HOMEUSDT,,2026-05-27T10:00:00+00:00,412955276.00000000,10322031.86036352
HOMEUSDT,,2026-05-27T11:00:00+00:00,411796477.00000000,10357916.78598100
HOMEUSDT,,2026-05-27T12:00:00+00:00,411832727.00000000,10386421.37494000
HOMEUSDT,,2026-05-27T13:00:00+00:00,412385233.00000000,10317152.73164992
HOMEUSDT,,2026-05-27T14:00:00+00:00,410459087.00000000,10256551.66595600
HOMEUSDT,,2026-05-27T15:00:00+00:00,409737104.00000000,10100839.08780800
HOMEUSDT,,2026-05-27T16:00:00+00:00,408294744.00000000,9961575.16411200
HOMEUSDT,,2026-05-27T17:00:00+00:00,406906690.00000000,10131764.98952120
HOMEUSDT,,2026-05-27T18:00:00+00:00,408257928.00000000,10124098.49334312
