symbol,ts_ms,ts_utc,sum_open_interest,sum_open_interest_value
NEARUSDT,,2026-06-01T20:00:00+00:00,47760247.00000000,124845285.65800000
NEARUSDT,,2026-06-01T21:00:00+00:00,47421101.00000000,127420498.38700000
NEARUSDT,,2026-06-01T22:00:00+00:00,47188071.00000000,123821498.30400000
NEARUSDT,,2026-06-01T23:00:00+00:00,47546087.00000000,128063050.34616743
NEARUSDT,,2026-06-02T00:00:00+00:00,47550338.00000000,125441857.19789900
NEARUSDT,,2026-06-02T01:00:00+00:00,47757661.00000000,123742956.51428102
NEARUSDT,,2026-06-02T02:00:00+00:00,47756993.00000000,123557864.62197748
NEARUSDT,,2026-06-02T03:00:00+00:00,48078580.00000000,128044953.17379920
NEARUSDT,,2026-06-02T04:00:00+00:00,47950340.00000000,130909201.65634700
NEARUSDT,,2026-06-02T05:00:00+00:00,47656287.00000000,126456846.34425256
